candidate_rank	word	combined_equal_corpus_ppm	hkcancor_count	cantomap_count	attested_both_spoken_corpora	cross_corpus_balance	hkcancor_top_pos	hkcancor_pos_counts	hkcancor_proper_like_share	hkcancor_jyutping_counts	cantomap_top_pos	cantomap_pos_counts	cantomap_jyutping_counts	cifu_top2000	cifu_rank	known_invalid_atomic	rime_present	rime_readings_compact	rime_source_files	review_flags	expert_status	expert_note
1709	凸	25.814179	0	5	false	0.000000			0.000000		a	a:2|n:1|v:1|d:1	dat6:5	false		false	true	dat6|gu2	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1710	右上	25.814179	0	5	false	0.000000			0.000000		d	d:3|f:2	jau6soeng6:5	true	592	true	false			known_invalid_atomic|single_corpus_signal|rime_absent	unreviewed	
1711	向下	25.814179	0	5	false	0.000000			0.000000		q	q:2|f:1|Nsg:1|x:1	hoeng3haa6:5	false		false	false			single_corpus_signal|rime_absent	unreviewed	
1712	善	25.814179	0	5	false	0.000000			0.000000		x	x:2|Ig:1|n:1|f:1	sin6:5	true	204	false	true	sin6	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1713	圓拱	25.814179	0	5	false	0.000000			0.000000		n	n:4|v:1	jun4gung2:5	false		false	false			single_corpus_signal|rime_absent	unreviewed	
1714	堡壘	25.814179	0	5	false	0.000000			0.000000		v	v:4|n:1	bou2leoi5:5	false		false	true	bou2leoi5	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1715	尖尖	25.814179	0	5	false	0.000000			0.000000		n	n:3|ns:2	zim1zim1:5	false		false	false			single_corpus_signal|rime_absent	unreviewed	
1716	尖端	25.814179	0	5	false	0.000000			0.000000		n	n:3|d:1|Ng:1	zim1dyun1:5	false		false	true	zim1dyun1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1717	尚	25.814179	0	5	false	0.000000			0.000000		n	n:2|ns:2|v:1	soeng6:5	true	1084	false	true	soeng6	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1718	幻想	25.814179	0	5	false	0.000000			0.000000		v	v:5	waan6soeng2:5	false		false	true	waan6soeng2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1719	廟	25.814179	0	5	false	0.000000			0.000000		n	n:4|Ng:1	miu6:5	true	238	false	true	miu2|miu6	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1720	形成	25.814179	0	5	false	0.000000			0.000000		v	v:5	jing4sing4:5	false		false	true	jing4sing4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1721	微微	25.814179	0	5	false	0.000000			0.000000		n	n:3|a:1|x:1	mei4mei4:5	false		false	true	mei4mei4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1722	怨	25.814179	0	5	false	0.000000			0.000000		n	n:4|Ng:1	jun3:5	true	440	false	true	jyun3	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1723	描述	25.814179	0	5	false	0.000000			0.000000		v	v:5	miu4seot6:5	false		false	true	miu4seot6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1724	擁腰沙	25.814179	0	5	false	0.000000			0.000000		n	n:3|d:1|v:1	jung2jiu1saa1:5	false		false	false			single_corpus_signal|rime_absent	unreviewed	
1725	擰夏店	25.814179	0	5	false	0.000000			0.000000		n	n:3|v:2	ning2haa6dim3:5	false		false	false			single_corpus_signal|rime_absent	unreviewed	
1726	暖燕	25.814179	0	5	false	0.000000			0.000000		v	v:2|n:2|d:1	lyun5jin3:5	false		false	false			single_corpus_signal|rime_absent	unreviewed	
1727	梯形	25.814179	0	5	false	0.000000			0.000000		n	n:5	tai1jing4:5	false		false	true	tai1jing4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1728	濫印	25.814179	0	5	false	0.000000			0.000000		v	v:4|n:1	laam5jan3:5	false		false	false			single_corpus_signal|rime_absent	unreviewed	
1729	煙火	25.814179	0	5	false	0.000000			0.000000		v	v:3|n:2	jin1fo2:5	false		false	false			single_corpus_signal|rime_absent	unreviewed	
1730	礦	25.814179	0	5	false	0.000000			0.000000		n	n:5	kwong3:5	true	765	false	true	gwong3|kong3|kwong3	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1731	航	25.814179	0	5	false	0.000000			0.000000		n	n:2|v:2|a:1	hong4:5	true	1119	false	true	hong4	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1732	轉角	25.814179	0	5	false	0.000000			0.000000		n	n:4|v:1	zyun3gok3:5	false		false	true	zyun3gok3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1733	連接	25.814179	0	5	false	0.000000			0.000000		v	v:3|n:2	lin4zip3:5	false		false	true	lin4zip3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1734	韻𡃁	25.814179	0	5	false	0.000000			0.000000		n	n:2|q:1|d:1|v:1	wan5leng1:5	false		false	false			single_corpus_signal|rime_absent	unreviewed	
1735	頂端	25.814179	0	5	false	0.000000			0.000000		n	n:2|a:1|Ng:1|d:1	ding2dyun1:5	false		false	true	ding2dyun1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1736	點鐘	25.814179	0	5	false	0.000000			0.000000		q	q:3|r:2	dim2zung1:5	true	227	false	true	dim2zung1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1737	𤗈	25.814179	0	5	false	0.000000			0.000000		vu	vu:1|u:1|v:1|n:1|y1:1	sip3:5	false		false	true	sip3	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1739	何	25.488370	5	1	true	0.254007	nr	nr:5	1.000000	ho4:5	nr	nr:1	ho4:1	true	1412	false	true	ho4|ho6	jyut6ping3.chars.dict.yaml	proper_name_signal	unreviewed	
1742	兩點	25.488370	5	1	true	0.254007	t	t:5	0.000000	loeng5dim2:5	q	q:1	loeng5dim2:1	true	1775	true	false			known_invalid_atomic|rime_absent|numeric_measure_time_sequence|quantified_sequence	unreviewed	
1743	冇所謂	25.488370	5	1	true	0.254007	v	v:4|l1:1	0.000000	mou5so2wai6:5	v	v:1	mou5so2wai6:1	true	1342	false	true	mou5so2wai6	jyut6ping3.words.dict.yaml	negated_sequence	unreviewed	
1752	行為	25.488370	5	1	true	0.254007	n	n:5	0.000000	hang4wai4:5	n	n:1	hang6wai4:1	true	770	false	false			rime_absent	unreviewed	
1755	三萬	24.390640	6	0	false	0.000000	m	m:6	0.000000	saam1maan6:6				false		false	false			single_corpus_signal|rime_absent|quantified_sequence	unreviewed	
1756	不停	24.390640	6	0	false	0.000000	v	v:5|d:1	0.000000	bat1ting4:6				false		false	true	bat1ting4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1757	世界	24.390640	6	0	false	0.000000	n	n:6	0.000000	sai3gaai3:6				true	591	false	true	sai3gaai3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1758	中層	24.390640	6	0	false	0.000000	n	n:4|b:2	0.000000	zung1cang4:6				false		false	false			single_corpus_signal|rime_absent	unreviewed	
1759	九七	24.390640	6	0	false	0.000000	t	t:6	0.000000	gau2cat1:6				false		false	true	gau2cat1	jyut6ping3.words.dict.yaml	single_corpus_signal|quantified_sequence	unreviewed	
1760	九龍	24.390640	6	0	false	0.000000	ns	ns:6	1.000000	gau2lung4:6				false		false	true	gau2lung4	jyut6ping3.words.dict.yaml	proper_name_signal|single_corpus_signal|quantified_sequence	unreviewed	
1761	五十	24.390640	6	0	false	0.000000	m	m:6	0.000000	ng5sap6:6				false		false	false			single_corpus_signal|rime_absent|quantified_sequence	unreviewed	
1762	人手	24.390640	6	0	false	0.000000	n	n:6	0.000000	jan4sau2:6				false		false	true	jan4sau2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1763	任	24.390640	6	0	false	0.000000	v	v:5|nr:1	0.166667	jam6:6				true	1287	false	true	jam4|jam6	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1764	作文	24.390640	6	0	false	0.000000	v	v:6	0.000000	zok3man2:6				false		false	true	zok3man2|zok3man4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1765	傳	24.390640	6	0	false	0.000000	v	v:5|Ng:1	0.000000	cyun4:6				true	1981	false	true	cyun4|zyun2|zyun3|zyun6	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1766	傳媒	24.390640	6	0	false	0.000000	n	n:6	0.000000	cyun4mui4:6				true	1982	false	true	cyun4mui4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1767	傷殘	24.390640	6	0	false	0.000000	a	a:6	0.000000	soeng1caan4:6				false		false	true	soeng1caan4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1768	冇用	24.390640	6	0	false	0.000000	a	a:6	0.000000	mou5jung6:6				true	1398	false	true	mou5jung6	jyut6ping3.words.dict.yaml	single_corpus_signal|negated_sequence	unreviewed	
1769	冊	24.390640	6	0	false	0.000000	q	q:6	0.000000	caak3:6				false		false	true	caak3	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1770	出名	24.390640	6	0	false	0.000000	a	a:6	0.000000	ceot1meng2:6				false		false	true	ceot1meng2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1771	副	24.390640	6	0	false	0.000000	b	b:5|q:1	0.000000	fu3:6				true	1959	false	true	fu3|pik1	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1772	力	24.390640	6	0	false	0.000000	n	n:6	0.000000	lik6:6				true	1070	false	true	lik6	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1773	區	24.390640	6	0	false	0.000000	n	n:6	0.000000	keoi1:6				true	1365	false	true	au1|keoi1	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1774	千祈	24.390640	6	0	false	0.000000	d	d:6	0.000000	cin1kei4:6				true	1737	false	true	cin1kei4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1775	印尼	24.390640	6	0	false	0.000000	ns	ns:6	1.000000	jan3nei4:6				false		false	true	jan3nei4	jyut6ping3.words.dict.yaml	proper_name_signal|single_corpus_signal	unreviewed	
1776	危機	24.390640	6	0	false	0.000000	n	n:6	0.000000	ngai4gei1:6				false		false	true	ngai4gei1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1777	參加	24.390640	6	0	false	0.000000	v	v:6	0.000000	caam1gaa1:6				false		false	true	caam1gaa1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1778	友	24.390640	6	0	false	0.000000	n	n:6	0.000000	jau2:6				false		false	true	jau2|jau5	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1779	可憐	24.390640	6	0	false	0.000000	a	a:6	0.000000	ho2lin4:6				true	1888	false	true	ho2lin4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1780	唔錯	24.390640	6	0	false	0.000000	a	a:6	0.000000	m4co3:6				true	1592	false	true	m4co3	jyut6ping3.words.dict.yaml	single_corpus_signal|negated_sequence	unreviewed	
1781	單	24.390640	6	0	false	0.000000	n	n:3|q:2|Ng:1	0.000000	daan1:6				true	1124	false	true	daan1|sim4|sin4|sin6	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1782	單位	24.390640	6	0	false	0.000000	n	n:6	0.000000	daan1wai2:6				true	1973	false	true	daan1wai2|daan1wai6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1783	嘗試	24.390640	6	0	false	0.000000	v	v:5|vn:1	0.000000	soeng4si3:6				true	1623	false	true	soeng4si3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1784	嚴重	24.390640	6	0	false	0.000000	a	a:6	0.000000	jim4zung6:6				true	1859	false	true	jim4zung6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1785	四千	24.390640	6	0	false	0.000000	m	m:6	0.000000	sei3cin1:6				false		false	false			single_corpus_signal|rime_absent|quantified_sequence	unreviewed	
1786	四萬	24.390640	6	0	false	0.000000	m	m:6	0.000000	sei3maan6:6				false		false	false			single_corpus_signal|rime_absent|quantified_sequence	unreviewed	
1787	基督徒	24.390640	6	0	false	0.000000	n	n:6	0.000000	gei1duk1tou4:6				false		false	true	gei1duk1tou4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1788	夏天	24.390640	6	0	false	0.000000	t	t:6	0.000000	haa6tin1:6				false		false	true	haa6tin1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1789	大個	24.390640	6	0	false	0.000000	a	a:6	0.000000	daai6go3:6				true	747	false	true	daai6go3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1790	大鑊	24.390640	6	0	false	0.000000	a	a:5|n:1	0.000000	daai6wok6:6				false		false	true	daai6wok6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1791	好揾	24.390640	6	0	false	0.000000	a	a:6	0.000000	hou2wan2:6				false		false	false			single_corpus_signal|rime_absent|degree_sequence	unreviewed	
1792	媽咪	24.390640	6	0	false	0.000000	n	n:6	0.000000	maa1mi4:6				true	1526	false	true	maa1mi4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1793	子欣	24.390640	6	0	false	0.000000	nr	nr:6	1.000000	zi2jan1:6				false		false	false			proper_name_signal|single_corpus_signal|rime_absent	unreviewed	
1794	孭	24.390640	6	0	false	0.000000	v	v:6	0.000000	me1:6				true	1950	false	true	me1	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1795	家庭	24.390640	6	0	false	0.000000	n	n:6	0.000000	gaa1ting4:6				false		false	true	gaa1ting4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1796	少華	24.390640	6	0	false	0.000000	nr	nr:6	1.000000	siu3waa4:6				false		false	false			proper_name_signal|single_corpus_signal|rime_absent	unreviewed	
1797	年年	24.390640	6	0	false	0.000000	q	q:6	0.000000	nin4nin4:6				false		false	false			single_corpus_signal|rime_absent	unreviewed	
1798	廣州	24.390640	6	0	false	0.000000	ns	ns:6	1.000000	gwong2zau1:6				false		false	true	gwong2zau1	jyut6ping3.words.dict.yaml	proper_name_signal|single_corpus_signal	unreviewed	
1799	廿四	24.390640	6	0	false	0.000000	m	m:6	0.000000	jaa6sei3:6				false		false	false			single_corpus_signal|rime_absent	unreviewed	
1800	式	24.390640	6	0	false	0.000000	k	k:6	0.000000	sik1:6				true	1907	false	true	sik1	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1801	影相	24.390640	6	0	false	0.000000	v	v:6	0.000000	jing2soeng2:6				false		false	true	jing2soeng2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1802	心機	24.390640	6	0	false	0.000000	n	n:6	0.000000	sam1gei1:6				false		false	true	sam1gei1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1803	慧君	24.390640	6	0	false	0.000000	nr	nr:6	1.000000	wai6gwan1:6				false		false	false			proper_name_signal|single_corpus_signal|rime_absent	unreviewed	
1804	懶	24.390640	6	0	false	0.000000	a	a:6	0.000000	laan5:6				false		false	true	laan5	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1805	戇居	24.390640	6	0	false	0.000000	a	a:6	0.000000	ngong6geoi1:6				false		false	true	ngong6geoi1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1806	手提	24.390640	6	0	false	0.000000	b	b:5|a:1	0.000000	sau2tai4:6				false		false	true	sau2tai4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1807	掛住	24.390640	6	0	false	0.000000	v	v:6	0.000000	gwaa3zyu6:6				true	951	false	true	gwaa3zyu6	jyut6ping3.words.dict.yaml	single_corpus_signal|aspect_result_sequence	unreviewed	
1808	探	24.390640	6	0	false	0.000000	v	v:6	0.000000	taam3:6				false		false	true	taam1|taam3	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1809	接觸	24.390640	6	0	false	0.000000	v	v:6	0.000000	zip3zuk1:6				true	1800	false	true	zip3zuk1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1810	揦	24.390640	6	0	false	0.000000	v	v:6	0.000000	laa2:6				false		false	true	laa2|laa5	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1811	搽	24.390640	6	0	false	0.000000	v	v:6	0.000000	caa4:6				false		false	true	caa4	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1812	擺落	24.390640	6	0	false	0.000000	v	v:6	0.000000	baai2lok6:6				false		false	false			single_corpus_signal|rime_absent	unreviewed	
1813	曳	24.390640	6	0	false	0.000000	a	a:6	0.000000	jai5:6				false		false	true	jai5|jai6	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1814	書展	24.390640	6	0	false	0.000000	n	n:6	0.000000	syu1zin2:6				false		false	true	syu1zin2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1815	最初	24.390640	6	0	false	0.000000	t	t:6	0.000000	zeoi3co1:6				false		false	true	zeoi3co1	jyut6ping3.words.dict.yaml	single_corpus_signal|degree_sequence	unreviewed	
1816	朗拿度	24.390640	6	0	false	0.000000	nr	nr:6	1.000000	long5naa4dou6:6				false		false	false			proper_name_signal|single_corpus_signal|rime_absent	unreviewed	
1817	朝	24.390640	6	0	false	0.000000	t	t:3|Tg:1|q:1|n:1	0.000000	ziu1:6				false		false	true	ciu4|ziu1|zyu1	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1818	朱	24.390640	6	0	false	0.000000	nr	nr:6	1.000000	zyu1:6				false		false	true	syu4|zyu1	jyut6ping3.chars.dict.yaml	proper_name_signal|single_corpus_signal	unreviewed	
1819	核	24.390640	6	0	false	0.000000	n	n:6	0.000000	wat6:6				false		false	true	hat6|wat6	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1820	橫掂	24.390640	6	0	false	0.000000	d	d:4|c:2	0.000000	waang4dim6:6				false		false	true	waang4dim6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1821	次次	24.390640	6	0	false	0.000000	q	q:4|r:2	0.000000	ci3ci3:6				false		false	true	ci3ci3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1822	淡	24.390640	6	0	false	0.000000	a	a:6	0.000000	taam5:4|daam6:2				false		false	true	daam6|jim5|taam4|taam5	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1823	烏蠅	24.390640	6	0	false	0.000000	n	n:6	0.000000	wu1jing1:6				false		false	true	wu1jing1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1824	照顧	24.390640	6	0	false	0.000000	v	v:6	0.000000	ziu3gu3:6				true	1621	false	true	ziu3gu3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1825	爭啲	24.390640	6	0	false	0.000000	d	d:5|v:1	0.000000	zaang1di1:6				false		false	true	zaang1di1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1826	牛柳	24.390640	6	0	false	0.000000	n	n:6	0.000000	ngau4lau5:6				false		false	true	ngau4lau5	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1827	男朋友	24.390640	6	0	false	0.000000	n	n:6	0.000000	naam4pang4jau5:6				true	487	false	true	naam4pang4jau5	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1828	發炎	24.390640	6	0	false	0.000000	v	v:6	0.000000	faat3jim4:6				false		false	true	faat3jim4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1829	睇戲	24.390640	6	0	false	0.000000	v	v:6	0.000000	tai2hei3:6				false		false	true	tai2hei3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1830	碧咸	24.390640	6	0	false	0.000000	nr	nr:6	1.000000	bik1haam4:6				false		false	true	bik1haam4|bik1ham4	jyut6ping3.words.dict.yaml	proper_name_signal|single_corpus_signal	unreviewed	
1831	科大	24.390640	6	0	false	0.000000	jnt	jnt:3|jnz:3	0.000000	fo1daai6:6				false		false	true	fo1daai6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1832	秘書台	24.390640	6	0	false	0.000000	n	n:6	0.000000	bei3syu1toi4:6				false		false	false			single_corpus_signal|rime_absent	unreviewed	
1833	穩定	24.390640	6	0	false	0.000000	a	a:6	0.000000	wan2ding6:6				true	1857	false	true	wan2ding6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1834	第二啲	24.390640	6	0	false	0.000000	r	r:6	0.000000	dai6ji6di1:6				false		false	true	dai6ji6di1	jyut6ping3.words.dict.yaml	single_corpus_signal|quantified_sequence	unreviewed	
1835	絕對	24.390640	6	0	false	0.000000	d	d:4|a:2	0.000000	zyut6deoi3:6				true	907	false	true	zyut6deoi3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1836	經典	24.390640	6	0	false	0.000000	a	a:6	0.000000	ging1din2:6				false		false	true	ging1din2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1837	總言之	24.390640	6	0	false	0.000000	d	d:6	0.000000	zung2jin4zi1:6				false		false	true	zung2jin4zi1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1838	缺點	24.390640	6	0	false	0.000000	n	n:6	0.000000	kyut3dim2:6				false		false	true	kyut3dim2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1839	自從	24.390640	6	0	false	0.000000	p	p:6	0.000000	zi6cung4:6				true	1768	false	true	zi6cung4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1840	至到	24.390640	6	0	false	0.000000	p	p:5|n:1	0.000000	zi3dou3:6				false		false	true	zi3dou3	jyut6ping3.words.dict.yaml	single_corpus_signal|aspect_result_sequence	unreviewed	
1841	薯仔	24.390640	6	0	false	0.000000	n	n:6	0.000000	syu4zai2:6				false		false	true	syu4zai2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1842	行業	24.390640	6	0	false	0.000000	n	n:6	0.000000	hong4jip6:6				true	1489	false	true	hong4jip6	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1843	行街	24.390640	6	0	false	0.000000	v	v:6	0.000000	haang4gaai1:6				false		false	true	haang4gaai1	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1844	裝	24.390640	6	0	false	0.000000	v	v:6	0.000000	zong1:6				false		false	true	zong1	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1845	褸	24.390640	6	0	false	0.000000	n	n:6	0.000000	lau1:6				false		false	true	lau1|lau5|leoi5	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1846	計數	24.390640	6	0	false	0.000000	v	v:6	0.000000	gai3sou3:6				false		false	true	gai3sou3	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1847	記者	24.390640	6	0	false	0.000000	n	n:6	0.000000	gei3ze2:6				false		false	true	gei3ze2	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
1848	識得	24.390640	6	0	false	0.000000	v	v:6	0.000000	sik1dak1:6				false		false	false			single_corpus_signal|rime_absent	unreviewed	
1849	賠	24.390640	6	0	false	0.000000	v	v:6	0.000000	pui4:6				true	1180	false	true	pui4	jyut6ping3.chars.dict.yaml	single_corpus_signal	unreviewed	
1850	賢	24.390640	6	0	false	0.000000	nr	nr:6	1.000000	jin4:6				false		false	true	jin4	jyut6ping3.chars.dict.yaml	proper_name_signal|single_corpus_signal	unreviewed	
1851	贊成	24.390640	6	0	false	0.000000	v	v:6	0.000000	zaan3sing4:6				true	1471	false	true	zaan3sing4	jyut6ping3.words.dict.yaml	single_corpus_signal	unreviewed	
